Ligand,RMSD (nm)
ANI_ejm_42,0.06387495
ANI_ejm_42,0.06904393
ANI_ejm_42,0.082188874
ANI_ejm_42,0.060880776
ANI_ejm_42,0.12372374
ANI_ejm_42,0.08361972
ANI_ejm_42,0.08384833
ANI_ejm_42,0.07369891
ANI_ejm_42,0.08681478
ANI_ejm_42,0.078133024
ANI_ejm_42,0.074585885
ANI_ejm_42,0.0927329
ANI_ejm_42,0.07895089
ANI_ejm_42,0.0642908
ANI_ejm_42,0.09417946
ANI_ejm_42,0.092649706
ANI_ejm_42,0.0672466
ANI_ejm_42,0.0799816
ANI_ejm_42,0.108612515
ANI_ejm_42,0.06727415
ANI_ejm_42,0.06840659
ANI_ejm_42,0.059697565
ANI_ejm_42,0.07943208
ANI_ejm_42,0.07338602
ANI_ejm_42,0.090245
ANI_ejm_42,0.055824146
ANI_ejm_42,0.061214637
ANI_ejm_42,0.13976692
ANI_ejm_42,0.0800526
ANI_ejm_42,0.07562151
ANI_ejm_42,0.08991181
ANI_ejm_42,0.089698814
ANI_ejm_42,0.099073425
ANI_ejm_42,0.09415139
ANI_ejm_42,0.06290782
ANI_ejm_42,0.087553136
ANI_ejm_42,0.057219516
ANI_ejm_42,0.0742182
ANI_ejm_42,0.077154085
ANI_ejm_42,0.08719498
ANI_ejm_42,0.06896001
ANI_ejm_42,0.09454431
ANI_ejm_42,0.092103876
ANI_ejm_42,0.08594606
ANI_ejm_42,0.038082004
ANI_ejm_42,0.07485155
ANI_ejm_42,0.0811632
ANI_ejm_42,0.08206579
ANI_ejm_42,0.072145626
ANI_ejm_42,0.080840774
ANI_ejm_42,0.071527734
ANI_ejm_42,0.06942862
ANI_ejm_42,0.08655499
ANI_ejm_42,0.089294195
ANI_ejm_42,0.09089513
ANI_ejm_42,0.06828659
ANI_ejm_42,0.08768282
ANI_ejm_42,0.08833346
ANI_ejm_42,0.04976501
ANI_ejm_42,0.07586541
ANI_ejm_42,0.07893328
ANI_ejm_42,0.06685486
ANI_ejm_42,0.08155972
ANI_ejm_42,0.07782553
ANI_ejm_42,0.09832015
ANI_ejm_42,0.09261544
ANI_ejm_42,0.0734031
ANI_ejm_42,0.08240095
ANI_ejm_42,0.0999574
ANI_ejm_42,0.096671656
ANI_ejm_42,0.067805275
ANI_ejm_42,0.06302099
ANI_ejm_42,0.086313196
ANI_ejm_42,0.103294544
ANI_ejm_42,0.08142346
ANI_ejm_42,0.07307645
ANI_ejm_42,0.083777614
ANI_ejm_42,0.083709285
ANI_ejm_42,0.09167673
ANI_ejm_42,0.0692392
ANI_ejm_42,0.08638309
ANI_ejm_42,0.07552867
ANI_ejm_42,0.10240983
ANI_ejm_42,0.0627721
ANI_ejm_42,0.08592513
ANI_ejm_42,0.07479438
ANI_ejm_42,0.0698067
ANI_ejm_42,0.08443801
ANI_ejm_42,0.061146718
ANI_ejm_42,0.05550818
ANI_ejm_42,0.079175934
ANI_ejm_42,0.07340198
ANI_ejm_42,0.06851525
ANI_ejm_42,0.075710095
ANI_ejm_42,0.09084386
ANI_ejm_42,0.076334104
ANI_ejm_42,0.0998513
ANI_ejm_42,0.07637853
ANI_ejm_42,0.085853115
ANI_ejm_42,0.07366026
ANI_ejm_42,0.025844797
ANI_ejm_42,0.08324415
ANI_ejm_42,0.075879596
ANI_ejm_42,0.07912515
ANI_ejm_42,0.07064441
ANI_ejm_42,0.08970003
ANI_ejm_42,0.089353375
ANI_ejm_42,0.08819021
ANI_ejm_42,0.10032636
ANI_ejm_42,0.087969184
ANI_ejm_42,0.079806134
ANI_ejm_42,0.12492499
ANI_ejm_42,0.08845676
ANI_ejm_42,0.10321339
ANI_ejm_42,0.10062047
ANI_ejm_42,0.06532841
ANI_ejm_42,0.08788737
ANI_ejm_42,0.0665843
ANI_ejm_42,0.0991346
ANI_ejm_42,0.07511863
ANI_ejm_42,0.060669832
ANI_ejm_42,0.045830414
ANI_ejm_42,0.064497285
ANI_ejm_42,0.0773169
ANI_ejm_42,0.072869964
ANI_ejm_42,0.1089134
ANI_ejm_42,0.10152198
ANI_ejm_42,0.08330305
ANI_ejm_42,0.09142404
ANI_ejm_42,0.08521216
ANI_ejm_42,0.08189894
ANI_ejm_42,0.08834549
ANI_ejm_42,0.08063187
ANI_ejm_42,0.08587613
ANI_ejm_42,0.093547635
ANI_ejm_42,0.06083085
ANI_ejm_42,0.10256072
ANI_ejm_42,0.096696034
ANI_ejm_42,0.09933463
ANI_ejm_42,0.082397476
ANI_ejm_42,0.099707805
ANI_ejm_42,0.102423005
ANI_ejm_42,0.09655278
ANI_ejm_42,0.112882346
ANI_ejm_42,0.09728403
ANI_ejm_42,0.063731246
ANI_ejm_42,0.116529964
ANI_ejm_42,0.094630726
ANI_ejm_42,0.071100384
ANI_ejm_42,0.08650996
ANI_ejm_42,0.09728879
ANI_ejm_42,0.09202456
ANI_ejm_42,0.0922691
ANI_ejm_42,0.07605535
ANI_ejm_42,0.08253608
ANI_ejm_42,0.08717654
ANI_ejm_42,0.10022922
ANI_ejm_42,0.069200225
ANI_ejm_42,0.07276781
ANI_ejm_42,0.088933855
ANI_ejm_42,0.06693632
ANI_ejm_42,0.09220943
ANI_ejm_42,0.07840508
ANI_ejm_42,0.077116646
ANI_ejm_42,0.08526906
ANI_ejm_42,0.07147439
ANI_ejm_42,0.08556939
ANI_ejm_42,0.085192814
ANI_ejm_42,0.09758423
ANI_ejm_42,0.09593432
ANI_ejm_42,0.09923473
ANI_ejm_42,0.07391764
ANI_ejm_42,0.075611964
ANI_ejm_42,0.106322885
ANI_ejm_42,0.062092572
ANI_ejm_42,0.056221023
ANI_ejm_42,0.049979452
ANI_ejm_42,0.078200296
ANI_ejm_42,0.10335322
ANI_ejm_42,0.07164041
ANI_ejm_42,0.05942422
ANI_ejm_42,0.088356435
ANI_ejm_42,0.08405702
ANI_ejm_42,0.117863335
ANI_ejm_42,0.06977176
ANI_ejm_42,0.090195775
ANI_ejm_42,0.117315196
ANI_ejm_42,0.11517028
ANI_ejm_42,0.10642791
ANI_ejm_42,0.11086716
ANI_ejm_42,0.10918426
ANI_ejm_42,0.06303698
ANI_ejm_42,0.06340827
ANI_ejm_42,0.09485247
ANI_ejm_42,0.11094479
ANI_ejm_42,0.06973289
ANI_ejm_42,0.06907746
ANI_ejm_42,0.074015446
ANI_ejm_42,0.134868
ANI_ejm_42,0.10411012
ANI_ejm_42,0.1159223
ANI_ejm_42,0.124435894
ANI_ejm_42,0.09213242
ANI_ejm_42,0.06830055
ANI_ejm_42,0.109153554
ANI_ejm_42,0.1150505
ANI_ejm_42,0.122257
ANI_ejm_42,0.11338536
ANI_ejm_42,0.13374679
ANI_ejm_42,0.108378075
ANI_ejm_42,0.11570726
ANI_ejm_42,0.11970168
ANI_ejm_42,0.12958698
ANI_ejm_42,0.131387
ANI_ejm_42,0.13470577
ANI_ejm_42,0.13123436
ANI_ejm_42,0.11819899
ANI_ejm_42,0.11940026
ANI_ejm_42,0.13357678
ANI_ejm_42,0.12645938
ANI_ejm_42,0.13374129
ANI_ejm_42,0.11727687
ANI_ejm_42,0.12381191
ANI_ejm_42,0.120781474
ANI_ejm_42,0.09936014
ANI_ejm_42,0.08341729
ANI_ejm_42,0.13547847
ANI_ejm_42,0.11832756
ANI_ejm_42,0.10915655
ANI_ejm_42,0.09535057
ANI_ejm_42,0.092374615
ANI_ejm_42,0.06564775
ANI_ejm_42,0.06454248
ANI_ejm_42,0.08811464
ANI_ejm_42,0.06595914
ANI_ejm_42,0.07424977
ANI_ejm_42,0.109594755
ANI_ejm_42,0.07307253
ANI_ejm_42,0.09143299
ANI_ejm_42,0.07942007
ANI_ejm_42,0.076159894
ANI_ejm_42,0.07513713
ANI_ejm_42,0.07050058
ANI_ejm_42,0.08069267
ANI_ejm_42,0.07360624
ANI_ejm_42,0.0821398
ANI_ejm_42,0.067247614
ANI_ejm_42,0.08052298
ANI_ejm_42,0.08309934
ANI_ejm_42,0.07260324
ANI_ejm_42,0.06502595
ANI_ejm_42,0.08083235
ANI_ejm_42,0.053142283
ANI_ejm_42,0.082418635
ANI_ejm_42,0.06809499
ANI_ejm_42,0.08042004
ANI_ejm_42,0.055971846
ANI_ejm_42,0.08087616
ANI_ejm_42,0.099006705
ANI_ejm_42,0.08914179
ANI_ejm_42,0.09450222
ANI_ejm_42,0.06399662
ANI_ejm_42,0.0681244
ANI_ejm_42,0.0816477
ANI_ejm_42,0.09313648
ANI_ejm_42,0.099277966
ANI_ejm_42,0.066356175
ANI_ejm_42,0.07842976
ANI_ejm_42,0.08136521
ANI_ejm_42,0.10842973
ANI_ejm_42,0.079684325
ANI_ejm_42,0.08159245
ANI_ejm_42,0.089056626
ANI_ejm_42,0.0897723
ANI_ejm_42,0.08746004
ANI_ejm_42,0.10083242
ANI_ejm_42,0.09283524
ANI_ejm_42,0.09541999
ANI_ejm_42,0.09146472
ANI_ejm_42,0.08578819
ANI_ejm_42,0.101096354
ANI_ejm_42,0.11521522
ANI_ejm_42,0.10257148
ANI_ejm_42,0.08701761
ANI_ejm_42,0.088782676
ANI_ejm_42,0.061565053
ANI_ejm_42,0.09787002
ANI_ejm_42,0.099965446
ANI_ejm_42,0.07239446
ANI_ejm_42,0.05976462
ANI_ejm_42,0.090039
ANI_ejm_42,0.09018898
ANI_ejm_42,0.08936283
ANI_ejm_42,0.124581866
ANI_ejm_42,0.095854476
ANI_ejm_42,0.09046514
ANI_ejm_42,0.0933838
AMBER_ejm_43,0.03165693
AMBER_ejm_43,0.072324984
AMBER_ejm_43,0.09177883
AMBER_ejm_43,0.107235745
AMBER_ejm_43,0.11367116
AMBER_ejm_43,0.1436854
AMBER_ejm_43,0.149407
AMBER_ejm_43,0.15517336
AMBER_ejm_43,0.13730362
AMBER_ejm_43,0.16719495
AMBER_ejm_43,0.1878718
AMBER_ejm_43,0.1889753
AMBER_ejm_43,0.19119352
AMBER_ejm_43,0.19170614
AMBER_ejm_43,0.18273452
AMBER_ejm_43,0.18255368
AMBER_ejm_43,0.18248726
AMBER_ejm_43,0.15515062
AMBER_ejm_43,0.16278127
AMBER_ejm_43,0.14355661
AMBER_ejm_43,0.19206071
AMBER_ejm_43,0.18199047
AMBER_ejm_43,0.18820353
AMBER_ejm_43,0.0987658
AMBER_ejm_43,0.18750107
AMBER_ejm_43,0.17770775
AMBER_ejm_43,0.17802268
AMBER_ejm_43,0.1965409
AMBER_ejm_43,0.1888158
AMBER_ejm_43,0.18590806
AMBER_ejm_43,0.16234235
AMBER_ejm_43,0.140914
AMBER_ejm_43,0.118433274
AMBER_ejm_43,0.14293623
AMBER_ejm_43,0.13755526
AMBER_ejm_43,0.1508728
AMBER_ejm_43,0.1542466
AMBER_ejm_43,0.16089706
AMBER_ejm_43,0.1424605
AMBER_ejm_43,0.1640596
AMBER_ejm_43,0.15824603
AMBER_ejm_43,0.1606455
AMBER_ejm_43,0.16170706
AMBER_ejm_43,0.12806538
AMBER_ejm_43,0.16078246
AMBER_ejm_43,0.13541621
AMBER_ejm_43,0.15450574
AMBER_ejm_43,0.190931
AMBER_ejm_43,0.19930981
AMBER_ejm_43,0.19042455
AMBER_ejm_43,0.18033746
AMBER_ejm_43,0.19554982
AMBER_ejm_43,0.18671797
AMBER_ejm_43,0.18792062
AMBER_ejm_43,0.18808842
AMBER_ejm_43,0.1930655
AMBER_ejm_43,0.15345071
AMBER_ejm_43,0.17930405
AMBER_ejm_43,0.18904933
AMBER_ejm_43,0.18045348
AMBER_ejm_43,0.19354437
AMBER_ejm_43,0.18794239
AMBER_ejm_43,0.17133558
AMBER_ejm_43,0.16930947
AMBER_ejm_43,0.17797002
AMBER_ejm_43,0.17344728
AMBER_ejm_43,0.178935
AMBER_ejm_43,0.18034942
AMBER_ejm_43,0.18364747
AMBER_ejm_43,0.15710393
AMBER_ejm_43,0.15868449
AMBER_ejm_43,0.16668923
AMBER_ejm_43,0.16903813
AMBER_ejm_43,0.18337724
AMBER_ejm_43,0.1411224
AMBER_ejm_43,0.11004365
AMBER_ejm_43,0.11454716
AMBER_ejm_43,0.1282654
AMBER_ejm_43,0.10656054
AMBER_ejm_43,0.18395482
AMBER_ejm_43,0.17503253
AMBER_ejm_43,0.18131322
AMBER_ejm_43,0.18294288
AMBER_ejm_43,0.15674545
AMBER_ejm_43,0.18975796
AMBER_ejm_43,0.12506083
AMBER_ejm_43,0.14883715
AMBER_ejm_43,0.13806245
AMBER_ejm_43,0.1361664
AMBER_ejm_43,0.16802537
AMBER_ejm_43,0.1873957
AMBER_ejm_43,0.1379688
AMBER_ejm_43,0.17710887
AMBER_ejm_43,0.1653832
AMBER_ejm_43,0.1768752
AMBER_ejm_43,0.17275448
AMBER_ejm_43,0.19233768
AMBER_ejm_43,0.1583177
AMBER_ejm_43,0.17253591
AMBER_ejm_43,0.18564166
AMBER_ejm_43,0.14454132
AMBER_ejm_43,0.181934
AMBER_ejm_43,0.19254307
AMBER_ejm_43,0.18704303
AMBER_ejm_43,0.19027859
AMBER_ejm_43,0.17906904
AMBER_ejm_43,0.1864735
AMBER_ejm_43,0.1695623
AMBER_ejm_43,0.16509943
AMBER_ejm_43,0.18168864
AMBER_ejm_43,0.18317868
AMBER_ejm_43,0.18383698
AMBER_ejm_43,0.123818085
AMBER_ejm_43,0.122959346
AMBER_ejm_43,0.091233596
AMBER_ejm_43,0.18685092
AMBER_ejm_43,0.124467015
AMBER_ejm_43,0.114159144
AMBER_ejm_43,0.13305792
AMBER_ejm_43,0.14790888
AMBER_ejm_43,0.18263127
AMBER_ejm_43,0.16447775
AMBER_ejm_43,0.12907921
AMBER_ejm_43,0.09446657
AMBER_ejm_43,0.19479887
AMBER_ejm_43,0.18198206
AMBER_ejm_43,0.1937512
AMBER_ejm_43,0.17985879
AMBER_ejm_43,0.18688355
AMBER_ejm_43,0.18631612
AMBER_ejm_43,0.17384978
AMBER_ejm_43,0.1846807
AMBER_ejm_43,0.20266597
AMBER_ejm_43,0.18570513
AMBER_ejm_43,0.15082522
AMBER_ejm_43,0.20020159
AMBER_ejm_43,0.18961567
AMBER_ejm_43,0.1939722
AMBER_ejm_43,0.1994611
AMBER_ejm_43,0.19089171
AMBER_ejm_43,0.14163984
AMBER_ejm_43,0.18679617
AMBER_ejm_43,0.17662905
AMBER_ejm_43,0.15810792
AMBER_ejm_43,0.1650567
AMBER_ejm_43,0.17914014
AMBER_ejm_43,0.18446776
AMBER_ejm_43,0.17599742
AMBER_ejm_43,0.19780292
AMBER_ejm_43,0.19062766
AMBER_ejm_43,0.17101148
AMBER_ejm_43,0.1457694
AMBER_ejm_43,0.17655991
AMBER_ejm_43,0.116760544
AMBER_ejm_43,0.1788243
AMBER_ejm_43,0.19190438
AMBER_ejm_43,0.18120094
AMBER_ejm_43,0.18138844
AMBER_ejm_43,0.17509797
AMBER_ejm_43,0.16115835
AMBER_ejm_43,0.12185116
AMBER_ejm_43,0.15119897
AMBER_ejm_43,0.17061287
AMBER_ejm_43,0.14294413
AMBER_ejm_43,0.19093771
AMBER_ejm_43,0.1445085
AMBER_ejm_43,0.11498539
AMBER_ejm_43,0.15276375
AMBER_ejm_43,0.12229974
AMBER_ejm_43,0.10524126
AMBER_ejm_43,0.14094499
AMBER_ejm_43,0.14843936
AMBER_ejm_43,0.13737927
AMBER_ejm_43,0.16105305
AMBER_ejm_43,0.16672778
AMBER_ejm_43,0.13016944
AMBER_ejm_43,0.14353545
AMBER_ejm_43,0.17823607
AMBER_ejm_43,0.19294716
AMBER_ejm_43,0.13649277
AMBER_ejm_43,0.11058034
AMBER_ejm_43,0.117737025
AMBER_ejm_43,0.13978927
AMBER_ejm_43,0.08573927
AMBER_ejm_43,0.10011101
AMBER_ejm_43,0.09959577
AMBER_ejm_43,0.11833046
AMBER_ejm_43,0.10634978
AMBER_ejm_43,0.109492876
AMBER_ejm_43,0.11802104
AMBER_ejm_43,0.11473959
AMBER_ejm_43,0.09455526
AMBER_ejm_43,0.12046206
AMBER_ejm_43,0.117974885
AMBER_ejm_43,0.11863421
AMBER_ejm_43,0.11306393
AMBER_ejm_43,0.119053386
AMBER_ejm_43,0.09360319
AMBER_ejm_43,0.11753969
AMBER_ejm_43,0.08618042
AMBER_ejm_43,0.15889753
AMBER_ejm_43,0.11764256
AMBER_ejm_43,0.099062525
AMBER_ejm_43,0.1485084
AMBER_ejm_43,0.17474638
AMBER_ejm_43,0.1880106
AMBER_ejm_43,0.20130245
AMBER_ejm_43,0.17121637
AMBER_ejm_43,0.1711485
AMBER_ejm_43,0.1435546
AMBER_ejm_43,0.13841683
AMBER_ejm_43,0.18149965
AMBER_ejm_43,0.18431655
AMBER_ejm_43,0.17777742
AMBER_ejm_43,0.1912201
AMBER_ejm_43,0.18302353
AMBER_ejm_43,0.19147836
AMBER_ejm_43,0.1896461
AMBER_ejm_43,0.12606896
AMBER_ejm_43,0.1815747
AMBER_ejm_43,0.17784159
AMBER_ejm_43,0.09784803
AMBER_ejm_43,0.13027255
AMBER_ejm_43,0.17528284
AMBER_ejm_43,0.12453132
AMBER_ejm_43,0.17615263
AMBER_ejm_43,0.14719947
AMBER_ejm_43,0.18695612
AMBER_ejm_43,0.15100132
AMBER_ejm_43,0.112168066
AMBER_ejm_43,0.11585428
AMBER_ejm_43,0.08556699
AMBER_ejm_43,0.16295832
AMBER_ejm_43,0.17992653
AMBER_ejm_43,0.19804676
AMBER_ejm_43,0.14503014
AMBER_ejm_43,0.15874316
AMBER_ejm_43,0.15271068
AMBER_ejm_43,0.14468674
AMBER_ejm_43,0.1955004
AMBER_ejm_43,0.17222887
AMBER_ejm_43,0.2144293
AMBER_ejm_43,0.19137111
AMBER_ejm_43,0.18647243
AMBER_ejm_43,0.18639186
AMBER_ejm_43,0.19974136
AMBER_ejm_43,0.16617261
AMBER_ejm_43,0.18587399
AMBER_ejm_43,0.18724035
AMBER_ejm_43,0.19851823
AMBER_ejm_43,0.19566657
AMBER_ejm_43,0.17417112
AMBER_ejm_43,0.20001778
AMBER_ejm_43,0.1564707
AMBER_ejm_43,0.18736343
AMBER_ejm_43,0.19373165
AMBER_ejm_43,0.17542839
AMBER_ejm_43,0.1975358
AMBER_ejm_43,0.19666027
AMBER_ejm_43,0.18165617
AMBER_ejm_43,0.18549277
AMBER_ejm_43,0.17399451
AMBER_ejm_43,0.20456669
AMBER_ejm_43,0.18435058
AMBER_ejm_43,0.19514011
AMBER_ejm_43,0.22093566
AMBER_ejm_43,0.22201103
AMBER_ejm_43,0.21421489
AMBER_ejm_43,0.22951613
AMBER_ejm_43,0.21519145
AMBER_ejm_43,0.21391095
AMBER_ejm_43,0.18182857
AMBER_ejm_43,0.1558787
AMBER_ejm_43,0.17086774
AMBER_ejm_43,0.15779744
AMBER_ejm_43,0.18277323
AMBER_ejm_43,0.1914374
AMBER_ejm_43,0.2216532
AMBER_ejm_43,0.20425029
AMBER_ejm_43,0.1749713
AMBER_ejm_43,0.18549892
AMBER_ejm_43,0.20588124
AMBER_ejm_43,0.19784567
AMBER_ejm_43,0.20037575
AMBER_ejm_43,0.14097756
AMBER_ejm_43,0.2188605
AMBER_ejm_43,0.21232024
AMBER_ejm_43,0.18351212
AMBER_ejm_43,0.17181921
AMBER_ejm_43,0.20842919
AMBER_ejm_43,0.19393842
AMBER_ejm_43,0.18719906
AMBER_ejm_43,0.15277229
AMBER_ejm_43,0.18062878
AMBER_ejm_43,0.19206306
AMBER_ejm_43,0.190315
AMBER_ejm_43,0.19316745
AMBER_ejm_43,0.21027352
AMBER_ejm_43,0.20376647
AMBER_ejm_43,0.18980107
AMBER_ejm_43,0.20492056
AMBER_ejm_43,0.20052561
AMBER_ejm_43,0.19191255
AMBER_ejm_43,0.18992148
AMBER_ejm_43,0.20115896
AMBER_ejm_43,0.19822763
AMBER_ejm_43,0.21063091
AMBER_ejm_43,0.19423893
AMBER_ejm_43,0.18505564
AMBER_ejm_43,0.18968123
AMBER_ejm_43,0.19329174
AMBER_ejm_43,0.1889872
AMBER_ejm_43,0.1662836
AMBER_ejm_43,0.15032336
AMBER_ejm_43,0.20162435
AMBER_ejm_43,0.19878443
AMBER_ejm_43,0.20339923
AMBER_ejm_43,0.18180124
AMBER_ejm_43,0.19342971
AMBER_ejm_43,0.19742002
AMBER_ejm_43,0.20876275
AMBER_ejm_43,0.21333836
AMBER_ejm_43,0.19785538
AMBER_ejm_43,0.20296617
AMBER_ejm_43,0.18892276
AMBER_ejm_43,0.19401851
AMBER_ejm_43,0.20820498
AMBER_ejm_43,0.1908963
AMBER_ejm_43,0.20533887
AMBER_ejm_43,0.20168066
AMBER_ejm_43,0.20403416
AMBER_ejm_43,0.19922505
AMBER_ejm_43,0.20717151
AMBER_ejm_43,0.15387617
AMBER_ejm_43,0.14230098
AMBER_ejm_43,0.15145728
AMBER_ejm_43,0.13628411
AMBER_ejm_43,0.1346805
AMBER_ejm_43,0.13156305
AMBER_ejm_43,0.1357089
AMBER_ejm_43,0.12113706
AMBER_ejm_43,0.1825233
AMBER_ejm_43,0.10009697
AMBER_ejm_43,0.11166891
AMBER_ejm_43,0.18076128
AMBER_ejm_43,0.15038629
AMBER_ejm_43,0.156685
AMBER_ejm_43,0.17827423
AMBER_ejm_43,0.18593776
AMBER_ejm_43,0.17391212
AMBER_ejm_43,0.18041392
AMBER_ejm_43,0.18093848
AMBER_ejm_43,0.17400749
AMBER_ejm_43,0.11541217
AMBER_ejm_43,0.12118263
AMBER_ejm_43,0.10484729
AMBER_ejm_43,0.13190083
AMBER_ejm_43,0.16807435
AMBER_ejm_43,0.16822569
AMBER_ejm_43,0.14502028
AMBER_ejm_43,0.17551321
AMBER_ejm_43,0.18354617
AMBER_ejm_43,0.17640875
AMBER_ejm_43,0.20234555
AMBER_ejm_43,0.15687773
AMBER_ejm_43,0.16610418
AMBER_ejm_43,0.18545298
AMBER_ejm_43,0.1861962
AMBER_ejm_43,0.18494467
AMBER_ejm_43,0.19164401
AMBER_ejm_43,0.17698513
AMBER_ejm_43,0.17204896
AMBER_ejm_43,0.12097535
AMBER_ejm_43,0.1789941
AMBER_ejm_43,0.16736786
AMBER_ejm_43,0.15802361
AMBER_ejm_43,0.18395865
AMBER_ejm_43,0.17695875
AMBER_ejm_43,0.19157551
AMBER_ejm_43,0.17250784
AMBER_ejm_43,0.09183514
AMBER_ejm_43,0.10838362
AMBER_ejm_43,0.11295489
AMBER_ejm_43,0.16095953
AMBER_ejm_43,0.17653121
AMBER_ejm_43,0.19261228
AMBER_ejm_43,0.18902583
AMBER_ejm_43,0.1779175
AMBER_ejm_43,0.18199646
AMBER_ejm_43,0.18141507
AMBER_ejm_43,0.17965803
AMBER_ejm_43,0.18140967
AMBER_ejm_43,0.18978414
AMBER_ejm_43,0.18355711
AMBER_ejm_43,0.186077
AMBER_ejm_43,0.18292058
AMBER_ejm_43,0.16566621
AMBER_ejm_43,0.17978314
AMBER_ejm_43,0.18789957
AMBER_ejm_43,0.18008359
AMBER_ejm_43,0.1447504
AMBER_ejm_43,0.17537259
AMBER_ejm_43,0.18827686
AMBER_ejm_43,0.18108566
AMBER_ejm_43,0.17217015
AMBER_ejm_43,0.11105683
AMBER_ejm_43,0.112505406
AMBER_ejm_43,0.14977199
AMBER_ejm_43,0.13937141
AMBER_ejm_43,0.12510777
AMBER_ejm_43,0.19095968
AMBER_ejm_43,0.1835066
AMBER_ejm_43,0.1334128
AMBER_ejm_43,0.14098842
AMBER_ejm_43,0.14289829
AMBER_ejm_43,0.14599562
AMBER_ejm_43,0.14807422
AMBER_ejm_43,0.12607752
AMBER_ejm_43,0.18320046
AMBER_ejm_43,0.08392847
AMBER_ejm_43,0.1878867
AMBER_ejm_43,0.11869744
AMBER_ejm_43,0.11942109
AMBER_ejm_43,0.100466855
AMBER_ejm_43,0.10012329
AMBER_ejm_43,0.086748734
AMBER_ejm_43,0.08065895
AMBER_ejm_43,0.09812848
AMBER_ejm_43,0.10517757
AMBER_ejm_43,0.1865077
AMBER_ejm_43,0.172058
AMBER_ejm_43,0.15123166
AMBER_ejm_43,0.16635542
AMBER_ejm_43,0.19097912
AMBER_ejm_43,0.15431078
AMBER_ejm_43,0.1819846
AMBER_ejm_43,0.16982658
AMBER_ejm_43,0.19315062
AMBER_ejm_43,0.18622759
AMBER_ejm_43,0.19198021
AMBER_ejm_43,0.19233662
AMBER_ejm_43,0.18283488
AMBER_ejm_43,0.1418155
AMBER_ejm_43,0.19104284
AMBER_ejm_43,0.14233465
AMBER_ejm_43,0.16692334
AMBER_ejm_43,0.18594275
AMBER_ejm_43,0.1817353
AMBER_ejm_43,0.19029772
AMBER_ejm_43,0.17101221
AMBER_ejm_43,0.17492582
AMBER_ejm_43,0.18294644
AMBER_ejm_43,0.1515073
AMBER_ejm_43,0.15369046
AMBER_ejm_43,0.16502073
AMBER_ejm_43,0.17103878
AMBER_ejm_43,0.17969406
AMBER_ejm_43,0.11177448
AMBER_ejm_43,0.15227059
AMBER_ejm_43,0.12771626
AMBER_ejm_43,0.12110546
AMBER_ejm_43,0.10868677
AMBER_ejm_43,0.11817935
AMBER_ejm_43,0.101062365
AMBER_ejm_43,0.10744757
AMBER_ejm_43,0.15872695
AMBER_ejm_43,0.10816493
AMBER_ejm_43,0.09496127
AMBER_ejm_43,0.18253265
AMBER_ejm_43,0.19284497
AMBER_ejm_43,0.18539783
AMBER_ejm_43,0.11617465
AMBER_ejm_43,0.11482333
AMBER_ejm_43,0.16766876
AMBER_ejm_43,0.1791002
AMBER_ejm_43,0.18588634
AMBER_ejm_43,0.17334437
AMBER_ejm_43,0.18453442
AMBER_ejm_43,0.17438518
AMBER_ejm_43,0.19985598
AMBER_ejm_43,0.20587648
AMBER_ejm_43,0.18736115
AMBER_ejm_43,0.17700143
AMBER_ejm_43,0.1805504
AMBER_ejm_43,0.20428574
AMBER_ejm_43,0.11486288
AMBER_ejm_43,0.1712067
AMBER_ejm_43,0.15474904
AMBER_ejm_43,0.19376267
AMBER_ejm_43,0.16625476
AMBER_ejm_43,0.1927821
AMBER_ejm_43,0.18548574
AMBER_ejm_43,0.18128139
AMBER_ejm_43,0.11074635
AMBER_ejm_43,0.14191651
AMBER_ejm_43,0.18907614
AMBER_ejm_43,0.18947306
AMBER_ejm_43,0.19102748
AMBER_ejm_43,0.1801283
AMBER_ejm_43,0.17922431
AMBER_ejm_43,0.16761397
AMBER_ejm_43,0.15284833
AMBER_ejm_43,0.16427882
AMBER_ejm_43,0.18836989
AMBER_ejm_43,0.2028927
AMBER_ejm_43,0.18719095
AMBER_ejm_43,0.16371566
AMBER_ejm_43,0.18698867
AMBER_ejm_43,0.15467896
AMBER_ejm_43,0.17358106
AMBER_ejm_43,0.14743455
AMBER_ejm_43,0.121811196
AMBER_ejm_43,0.16107643
AMBER_ejm_43,0.14394994
AMBER_ejm_43,0.1959529
AMBER_ejm_43,0.20166816
AMBER_ejm_43,0.13357486
AMBER_ejm_43,0.18978275
AMBER_ejm_43,0.15940073
AMBER_ejm_43,0.17485543
AMBER_ejm_43,0.11792722
AMBER_ejm_43,0.19724463
AMBER_ejm_43,0.17146039
AMBER_ejm_43,0.110086866
AMBER_ejm_43,0.1575321
AMBER_ejm_43,0.18917407
AMBER_ejm_43,0.16878912
AMBER_ejm_43,0.17734097
AMBER_ejm_43,0.17626281
AMBER_ejm_43,0.18491672
AMBER_ejm_43,0.12731527
AMBER_ejm_43,0.13800517
AMBER_ejm_43,0.076639935
AMBER_ejm_43,0.10747279
AMBER_ejm_43,0.090416245
AMBER_ejm_43,0.09902211
AMBER_ejm_43,0.07262383
AMBER_ejm_43,0.091314845
AMBER_ejm_43,0.07702863
AMBER_ejm_43,0.077556916
AMBER_ejm_43,0.106114954
AMBER_ejm_43,0.07748926
AMBER_ejm_43,0.10083687
AMBER_ejm_43,0.08259408
